"long","lat","country"
113.237,23.125,"chn"
-70.947,42.463,"usa"
126.993,37.563,"kor"
-84.434,39.137,"usa"
77.072,28.46,"ind"
-83.194,42.333,"usa"
-74.111,40.396,"usa"
-96.977,32.898,"usa"
72.835,18.942,"ind"
139.77,35.676,"jpn"
6.941,46.983,"che"
-84.126,39.705,"usa"
-46.629,-23.534,"bra"
9.181,48.777,"deu"
-86.045,39.783,"usa"
-87.625,41.878,"usa"
-87.625,41.878,"usa"
-3.685,40.426,"esp"
5.1,52.129,"nld"
139.909,35.729,"jpn"
139.77,35.676,"jpn"
-110.385,31.593,"usa"
-77.461,39.018,"usa"
-0.225,51.764,"gbr"
-58.417,-34.612,"arg"
-96.785,32.995,"usa"
139.77,35.676,"jpn"
57.497,-20.166,"mus"
19.045,47.503,"hun"
12.25,57.1,"swe"
-77.18,38.887,"usa"
-94.221,33.356,"usa"
139.77,35.676,"jpn"
-43.186,-22.907,"bra"
51.414,35.69,"irn"
2.345,48.855,"fra"
24.638,60.337,"fin"
126.993,37.563,"kor"
-101.846,33.591,"usa"
-0.083,51.515,"gbr"
4.829,45.759,"fra"
77.218,28.626,"ind"
-71.085,42.364,"usa"
-110.385,31.593,"usa"
139.77,35.676,"jpn"
24.924,60.172,"fin"
12.496,41.903,"ita"
4.317,52.084,"nld"
4.906,52.378,"nld"
17.174,44.742,"bih"
28.963,41.014,"tur"
-77.518,38.908,"usa"
8.569,50.143,"deu"
18.064,59.333,"swe"
114.167,22.276,"hkg"
120.672,24.139,"twn"
153.017,-27.475,"aus"
-83.736,42.229,"usa"
-86.045,39.783,"usa"
-77.461,39.018,"usa"
2.237,48.898,"fra"
-117.398,33.925,"usa"
106.828,-6.175,"idn"
2.345,48.855,"fra"
16.284,48.101,"aut"
106.717,26.583,"chn"
-43.919,-19.868,"bra"
5.972,51.187,"nld"
149.129,-35.282,"aus"
139.77,35.676,"jpn"
-83.044,39.987,"usa"
-74.086,4.627,"col"
3.082,45.778,"fra"
-47.929,-15.78,"bra"
37.641,55.762,"rus"
-73.942,40.817,"usa"
121.483,31.236,"chn"
-112.07,33.449,"usa"
2.168,41.38,"esp"
-83.194,42.333,"usa"
-2.248,53.479,"gbr"
7.876,45.467,"ita"
116.389,39.912,"chn"
111.649,40.814,"chn"
116.389,39.912,"chn"
-106.393,23.244,"mex"
77.6,12.971,"ind"
-87.625,41.878,"usa"
126.993,37.563,"kor"
119.435,32.202,"chn"
-74.322,40.789,"usa"
-83.044,39.987,"usa"
123.406,41.792,"chn"
121.483,31.236,"chn"
117.201,39.145,"chn"
-86.045,39.783,"usa"
114.167,22.276,"hkg"
-73.942,40.817,"usa"
139.77,35.676,"jpn"
114.133,22.533,"chn"
-83.044,39.987,"usa"
22.146,65.598,"swe"
57.497,-20.166,"mus"
139.77,35.676,"jpn"
116.968,36.656,"chn"
-119.604,36.867,"usa"
-75.725,45.33,"can"
114.133,22.533,"chn"
-85.734,38.287,"usa"
2.345,48.855,"fra"
-77.033,38.899,"usa"
113.237,23.125,"chn"
4.906,52.378,"nld"
-116.968,46.73,"usa"
-0.083,51.515,"gbr"
-78.95,36.017,"usa"
-0.083,51.515,"gbr"
26.103,44.434,"rou"
-2.571,53.394,"gbr"
139.77,35.676,"jpn"
-77.336,25.069,"bhs"
2.345,48.855,"fra"
-121.248,38.604,"usa"
-81.652,30.328,"usa"
135.92,35.191,"jpn"
151.207,-33.867,"aus"
-79.769,43.389,"can"
-58.417,-34.612,"arg"
-0.083,51.515,"gbr"
-94.181,36.323,"usa"
8.538,47.369,"che"
2.241,48.835,"fra"
4.906,52.378,"nld"
-95.333,29.619,"usa"
117.201,39.145,"chn"
112.552,37.893,"chn"
26.103,44.434,"rou"
10.212,56.158,"dnk"
-83.044,39.987,"usa"
-74.202,40.722,"usa"
115.859,-31.955,"aus"
-122.02,38.013,"usa"
-84.434,39.137,"usa"
4.906,52.378,"nld"
4.317,52.084,"nld"
31.251,30.059,"egy"
-73.942,40.817,"usa"
-83.044,39.987,"usa"
139.77,35.676,"jpn"
139.77,35.676,"jpn"
13.131,46.092,"ita"
-71.085,42.364,"usa"
-122.032,37.35,"usa"
-118.239,34.063,"usa"
-81.558,37.209,"usa"
116.968,36.656,"chn"
-73.942,40.817,"usa"
49.3,25.135,"sau"
36.815,-1.285,"ken"
-122.41,47.211,"usa"
-77.518,38.908,"usa"
120.165,30.253,"chn"
-81.334,28.759,"usa"
-47.929,-15.78,"bra"
-95.333,29.619,"usa"
-83.909,35.966,"usa"
-83.194,42.333,"usa"
16.369,48.203,"aut"
-78.697,35.804,"usa"
-93.32,45.165,"usa"
-80.543,25.476,"usa"
139.77,35.676,"jpn"
-0.083,51.515,"gbr"
-86.672,36.132,"usa"
112.969,28.198,"chn"
18.586,-33.877,"zaf"
116.389,39.912,"chn"
-58.417,-34.612,"arg"
5.1,52.129,"nld"
-110.385,31.593,"usa"
-73.639,45.606,"can"
5.485,51.442,"nld"
153.017,-27.475,"aus"
-73.942,40.817,"usa"
-66.92,10.495,"ven"
139.77,35.676,"jpn"
-76.315,37.034,"usa"
114.279,30.572,"chn"
-158.022,21.448,"usa"
126.993,37.563,"kor"
-43.186,-22.907,"bra"
30.059,-1.951,"rwa"
-73.639,45.606,"can"
28.042,-26.199,"zaf"
-56.067,-34.894,"ury"
151.124,-33.797,"aus"
-122.436,37.786,"usa"
34.853,32.321,"isr"
14.512,35.898,"mlt"
-83.044,39.987,"usa"
77.323,28.566,"ind"
116.389,39.912,"chn"
-78.95,36.017,"usa"
4.478,51.029,"bel"
-83.044,39.987,"usa"
-84.322,33.827,"usa"
139.77,35.676,"jpn"
-83.044,39.987,"usa"
-75.694,39.679,"usa"
72.835,18.942,"ind"
-76.493,38.978,"usa"
-75.699,45.423,"can"
-3.685,40.426,"esp"
-43.186,-22.907,"bra"
126.993,37.563,"kor"
2.345,48.855,"fra"
6.163,52.248,"nld"
-83.044,39.987,"usa"
57.497,-20.166,"mus"
121.483,31.236,"chn"
-6.833,34.015,"mar"
-83.044,39.987,"usa"
-78.95,36.017,"usa"
-84.322,33.827,"usa"
22.487,54.001,"pol"
-122.335,47.612,"usa"
7.548,50.38,"deu"
-73.942,40.817,"usa"
4.333,50.833,"bel"
-93.32,45.165,"usa"
2.345,48.855,"fra"
-77.314,40.203,"usa"
18.064,59.333,"swe"
72.835,18.942,"ind"
57.497,-20.166,"mus"
139.77,35.676,"jpn"
117.275,31.861,"chn"
-83.044,39.987,"usa"
123.406,41.792,"chn"
150.908,-33.77,"aus"
21.007,52.253,"pol"
31.251,30.059,"egy"
-79.687,41.628,"usa"
113.237,23.125,"chn"
37.641,55.762,"rus"
116.389,39.912,"chn"
-87.625,41.878,"usa"
8.299,48.365,"deu"
-83.044,39.987,"usa"
120.165,30.253,"chn"
-121.953,37.353,"usa"
72.835,18.942,"ind"
-75.725,45.33,"can"
-74.286,40.557,"usa"
-121.256,38.655,"usa"
116.389,39.912,"chn"
-83.044,39.987,"usa"
-46.875,-23.516,"bra"
131.609,33.232,"jpn"
-74.202,40.722,"usa"
-83.194,42.333,"usa"
139.77,35.676,"jpn"
-83.736,42.229,"usa"
-0.083,51.515,"gbr"
-47.367,-2.972,"bra"
-104.884,39.613,"usa"
-73.399,41.099,"usa"
-110.385,31.593,"usa"
-98.528,29.421,"usa"
136.223,36.066,"jpn"
32.854,39.929,"tur"
-94.402,39.009,"usa"
-95.333,29.619,"usa"
108.31,22.829,"chn"
116.389,39.912,"chn"
51.414,35.69,"irn"
-77.033,38.899,"usa"
139.77,35.676,"jpn"
2.195,48.888,"fra"
25.644,44.98,"rou"
37.641,55.762,"rus"
126.993,37.563,"kor"
139.77,35.676,"jpn"
33.107,68.953,"rus"
-110.385,31.593,"usa"
139.633,35.473,"jpn"
4.333,50.833,"bel"
-78.95,36.017,"usa"
8.679,50.167,"deu"
116.389,39.912,"chn"
27.559,53.901,"blr"
-64.353,45.929,"can"
-73.252,41.218,"usa"
11.256,43.783,"ita"
-99.145,19.42,"mex"
-105.015,39.767,"usa"
131.011,34.034,"jpn"
37.641,55.762,"rus"
28.963,41.014,"tur"
-122.895,49.227,"can"
2.345,48.855,"fra"
26.103,44.434,"rou"
-78.697,35.804,"usa"
-2.896,53.191,"gbr"
4.906,52.378,"nld"
-95.333,29.619,"usa"
-77.518,38.908,"usa"
-105.015,39.962,"usa"
-110.385,31.593,"usa"
121.021,14.559,"phl"
2.241,48.835,"fra"
37.641,55.762,"rus"
-122.167,37.417,"usa"
9.175,48.906,"deu"
116.389,39.912,"chn"
30.527,50.441,"ukr"
87.586,43.793,"chn"
118.768,32.048,"chn"
8.671,47.339,"che"
-105.015,39.962,"usa"
120.165,30.253,"chn"
-78.95,36.017,"usa"
153.017,-27.475,"aus"
-99.145,19.42,"mex"
114.133,22.533,"chn"
116.389,39.912,"chn"
126.993,37.563,"kor"
-83.194,42.333,"usa"
2.195,48.888,"fra"
-0.083,51.515,"gbr"
139.77,35.676,"jpn"
-77.033,38.899,"usa"
121.509,25.039,"twn"
121.509,25.039,"twn"
-73.942,40.817,"usa"
4.419,51.87,"nld"
152.999,-27.534,"aus"
112.552,37.893,"chn"
139.754,35.684,"jpn"
-121.93,37.715,"usa"
-78.697,35.804,"usa"
-96.785,32.995,"usa"
139.77,35.676,"jpn"
39.142,51.549,"rus"
-9.15,38.726,"prt"
9.181,48.777,"deu"
126.929,37.486,"kor"
-74.111,40.396,"usa"
3.373,6.492,"nga"
139.77,35.676,"jpn"
116.389,39.912,"chn"
116.389,39.912,"chn"
-74.086,4.627,"col"
9.187,45.473,"ita"
116.389,39.912,"chn"
-83.044,39.987,"usa"
-122.054,47.63,"usa"
7.876,45.467,"ita"
35.933,31.949,"jor"
-110.385,31.593,"usa"
-121.856,37.217,"usa"
151.052,-33.95,"aus"
15.796,49.951,"cze"
-83.044,39.987,"usa"
-83.044,39.987,"usa"
153.017,-27.475,"aus"
-83.194,42.333,"usa"
33.588,67.463,"rus"
8.528,47.452,"che"
-95.333,29.619,"usa"
126.993,37.563,"kor"
-122.064,38.273,"usa"
138.389,34.975,"jpn"
126.993,37.563,"kor"
-79.539,8.954,"pan"
-78.697,35.804,"usa"
-7.613,33.603,"mar"
113.237,23.125,"chn"
139.77,35.676,"jpn"
115.859,-31.955,"aus"
11.986,57.697,"swe"
121.021,14.559,"phl"
-73.399,41.099,"usa"
152.999,-27.534,"aus"
18.064,59.333,"swe"
-79.539,8.954,"pan"
-86.045,39.783,"usa"
9.994,53.55,"deu"
-105.015,39.962,"usa"
-83.044,39.987,"usa"
23.322,42.698,"bgr"
126.993,37.563,"kor"
-74.912,39.948,"usa"
-123.034,49.289,"can"
-4.886,36.51,"esp"
24.332,42.191,"bgr"
121.354,28.368,"chn"
-122.883,42.316,"usa"
-56.067,-34.894,"ury"
-46.629,-23.534,"bra"
-71.395,41.836,"usa"
-0.332,51.525,"gbr"
-2.571,53.394,"gbr"
36.257,49.997,"ukr"
21.007,52.253,"pol"
2.603,48.852,"fra"
103.712,51.659,"rus"
-74.509,40.631,"usa"
136.916,35.144,"jpn"
-118.239,34.063,"usa"
139.77,35.676,"jpn"
152.999,-27.534,"aus"
139.77,35.676,"jpn"
2.182,48.785,"fra"
-105.015,39.962,"usa"
-73.942,40.817,"usa"
-36.659,-9.75,"bra"
-9.15,38.726,"prt"
9.187,45.473,"ita"
116.389,39.912,"chn"
139.986,35.692,"jpn"
120.165,30.253,"chn"
9.181,48.777,"deu"
139.77,35.676,"jpn"
-99.145,19.42,"mex"
-99.145,19.42,"mex"
126.993,37.563,"kor"
139.77,35.676,"jpn"
-83.044,39.987,"usa"
-113.791,52.246,"can"
47.538,-18.921,"mdg"
-75.043,40.4,"usa"
7.051,50.716,"deu"
115.89,28.671,"chn"
116.389,39.912,"chn"
139.77,35.676,"jpn"
-87.625,41.878,"usa"
-83.044,39.987,"usa"
-47.929,-15.78,"bra"
4.906,52.378,"nld"
-73.942,40.817,"usa"
8.538,47.369,"che"
121.021,14.559,"phl"
-9.15,38.726,"prt"
9.552,56.183,"dnk"
-104.884,39.613,"usa"
-73.815,41.053,"usa"
-76.471,42.505,"usa"
-68.15,-16.5,"bol"
77.231,28.659,"ind"
-6.259,53.345,"irl"
-0.083,51.515,"gbr"
-80.236,25.726,"usa"
13.646,52.383,"deu"
139.77,35.676,"jpn"
36.815,-1.285,"ken"
-76.493,38.978,"usa"
139.77,35.676,"jpn"
139.77,35.676,"jpn"
-78.697,35.804,"usa"
6.955,50.942,"deu"
-74.086,4.627,"col"
-77.18,38.887,"usa"
175.612,-40.356,"nzl"
-56.067,-34.894,"ury"
-77.518,38.908,"usa"
-0.083,51.515,"gbr"
153.017,-27.475,"aus"
15.03,50.091,"cze"
-82.459,28.055,"usa"
23.732,37.989,"grc"
-83.119,41.346,"usa"
5.1,52.129,"nld"
4.906,52.378,"nld"
151.052,-33.95,"aus"
112.969,28.198,"chn"
-77.461,39.018,"usa"
-122.335,47.612,"usa"
-121.965,37.527,"usa"
-2.571,53.394,"gbr"
-85.84,42.147,"usa"
116.389,39.912,"chn"
116.389,39.912,"chn"
-122.082,37.675,"usa"
-121.466,38.576,"usa"
-0.083,51.515,"gbr"
-85.106,33.573,"usa"
126.993,37.563,"kor"
2.345,48.855,"fra"
-73.946,40.628,"usa"
-1.536,53.842,"gbr"
-46.629,-23.534,"bra"
12.496,41.903,"ita"
-77.18,38.887,"usa"
-83.044,39.987,"usa"
12.496,41.903,"ita"
102.702,25.051,"chn"
-73.942,40.817,"usa"
6.693,50.876,"deu"
-122.651,49.175,"can"
24.743,59.426,"est"
-73.399,41.099,"usa"
-6.833,34.015,"mar"
-95.333,29.619,"usa"
9.187,45.473,"ita"
-121.953,37.353,"usa"
-73.399,41.099,"usa"
140.479,37.749,"jpn"
-58.417,-34.612,"arg"
-72.82,41.489,"usa"
139.77,35.676,"jpn"
9.552,56.183,"dnk"
121.509,25.039,"twn"
-84.322,33.827,"usa"
-66.92,10.495,"ven"
-73.942,40.817,"usa"
4.829,45.759,"fra"
-2.608,51.437,"gbr"
28.167,-26.083,"zaf"
-71.28,42.453,"usa"
139.412,35.679,"jpn"
116.968,36.656,"chn"
2.195,48.888,"fra"
-46.629,-23.534,"bra"
-77.366,38.947,"usa"
-83.044,39.987,"usa"
-86.326,32.398,"usa"
-71.085,42.364,"usa"
-84.322,33.827,"usa"
-83.044,39.987,"usa"
116.389,39.912,"chn"
-118.589,34.238,"usa"
-75.694,39.679,"usa"
2.622,48.855,"fra"
6.899,52.217,"nld"
-80.339,39.275,"usa"
139.77,35.676,"jpn"
-83.044,39.987,"usa"
113.237,23.125,"chn"
-123.034,49.289,"can"
4.906,52.378,"nld"
-77.518,38.908,"usa"
126.993,37.563,"kor"
4.906,52.378,"nld"
-122.167,37.417,"usa"
-95.333,29.619,"usa"
151.207,-33.867,"aus"
139.77,35.676,"jpn"
1.105,52.038,"gbr"
-75.694,39.679,"usa"
-0.083,51.515,"gbr"
126.993,37.563,"kor"
9.994,53.55,"deu"
-70.853,42.566,"usa"
113.237,23.125,"chn"
118.768,32.048,"chn"
-122.335,47.612,"usa"
121.483,31.236,"chn"
-97.503,35.512,"usa"
-73.942,40.817,"usa"
-49.231,-25.525,"bra"
16.904,52.4,"pol"
-118.239,34.063,"usa"
7.129,50.623,"deu"
106.523,29.544,"chn"
-83.194,42.333,"usa"
-83.736,42.229,"usa"
-83.044,39.987,"usa"
-77.033,38.899,"usa"
10.589,55.832,"dnk"
106.523,29.544,"chn"
-94.402,39.009,"usa"
-0.083,51.515,"gbr"
-47.929,-15.78,"bra"
144.36,-38.147,"aus"
-122.265,37.879,"usa"
116.389,39.912,"chn"
18.465,-34.103,"zaf"
-77.518,38.908,"usa"
120.672,24.139,"twn"
-95.333,29.619,"usa"
4.317,52.084,"nld"
11.566,48.139,"deu"
139.77,35.676,"jpn"
9.187,45.473,"ita"
-46.629,-23.534,"bra"
116.389,39.912,"chn"
-77.461,39.018,"usa"
-74.027,41.362,"usa"
-121.89,37.437,"usa"
-77.366,38.947,"usa"
-118.239,34.063,"usa"
139.77,35.676,"jpn"
125.313,43.881,"chn"
121.307,24.992,"twn"
-71.085,42.364,"usa"
5.336,60.388,"nor"
6.777,51.227,"deu"
57.497,-20.166,"mus"
28.963,41.014,"tur"
-110.385,31.593,"usa"
116.389,39.912,"chn"
141.345,43.055,"jpn"
-83.044,39.987,"usa"
-71.085,42.364,"usa"
4.333,50.833,"bel"
139.77,35.676,"jpn"
121.483,31.236,"chn"
-122.436,37.786,"usa"
-92.366,38.953,"usa"
118.768,32.048,"chn"
-99.145,19.42,"mex"
-117.693,33.626,"usa"
135.92,35.191,"jpn"
-50.833,-29.633,"bra"
139.77,35.676,"jpn"
56.055,54.73,"rus"
-96.709,32.95,"usa"
126.993,37.563,"kor"
-100.361,25.645,"mex"
-72.766,45.884,"can"
118.768,32.048,"chn"
10.734,59.927,"nor"
-77.366,38.947,"usa"
-81.334,28.759,"usa"
47.976,29.331,"kwt"
-77.033,38.899,"usa"
126.993,37.563,"kor"
-73.252,41.218,"usa"
-104.884,39.613,"usa"
108.883,34.265,"chn"
-1.471,53.353,"gbr"
9.265,45.415,"ita"
100.516,13.749,"tha"
-122.167,37.417,"usa"
116.389,39.912,"chn"
18.812,45.463,"hrv"
-122.167,37.417,"usa"
-74.931,40.102,"usa"
-79.769,43.389,"can"
-105.015,39.962,"usa"
-89.262,43.193,"usa"
-76.882,40.263,"usa"
-109.757,50.456,"can"
46.727,24.642,"sau"
2.345,48.855,"fra"
-83.044,39.987,"usa"
-73.399,41.099,"usa"
139.77,35.676,"jpn"
126.993,37.563,"kor"
105.848,21.032,"vnm"
-73.942,40.817,"usa"
126.993,37.563,"kor"
-71.085,42.364,"usa"
2.195,48.888,"fra"
5.336,60.388,"nor"
-122.06,37.898,"usa"
139.77,35.676,"jpn"
-66.92,10.495,"ven"
10.734,59.927,"nor"
-110.385,31.593,"usa"
-73.942,40.817,"usa"
46.727,24.642,"sau"
-0.083,51.515,"gbr"
90.408,23.707,"bgd"
-115.159,35.958,"usa"
-77.461,39.018,"usa"
123.406,41.792,"chn"
2.345,48.855,"fra"
151.206,-33.838,"aus"
6.889,51.092,"deu"
121.509,25.039,"twn"
-111.829,40.594,"usa"
-118.933,35.389,"usa"
-81.05,29.195,"usa"
24.924,60.172,"fin"
-95.333,29.619,"usa"
6.14,46.204,"che"
126.993,37.563,"kor"
126.993,37.563,"kor"
11.358,46.497,"ita"
18.064,59.333,"swe"
51.679,32.652,"irn"
-46.629,-23.534,"bra"
26.103,44.434,"rou"
116.968,36.656,"chn"
135.513,34.678,"jpn"
-86.326,32.398,"usa"
136.223,36.066,"jpn"
-122.199,47.963,"usa"
2.345,48.855,"fra"
-77.461,39.018,"usa"
-122.167,37.417,"usa"
-83.044,39.987,"usa"
-118.239,34.063,"usa"
-3.685,40.426,"esp"
144.963,-37.814,"aus"
-48.276,-18.908,"bra"
-86.045,39.783,"usa"
139.77,35.676,"jpn"
37.641,55.762,"rus"
24.924,60.172,"fin"
-87.886,43.083,"usa"
103.849,1.3,"sgp"
-74.046,40.889,"usa"
139.77,35.676,"jpn"
116.389,39.912,"chn"
-3.685,40.426,"esp"
151.207,-33.867,"aus"
-88.304,41.922,"usa"
126.993,37.563,"kor"
-96.785,32.995,"usa"
-117.232,33.192,"usa"
-111.933,33.428,"usa"
126.993,37.563,"kor"
12.496,41.903,"ita"
112.969,28.198,"chn"
-80.236,25.726,"usa"
-73.399,41.099,"usa"
2.345,48.855,"fra"
7.548,50.38,"deu"
139.77,35.676,"jpn"
-93.32,45.165,"usa"
-122.436,37.786,"usa"
52.433,55.73,"rus"
-98.16,26.302,"usa"
-96.785,32.995,"usa"
116.389,39.912,"chn"
-95.333,29.619,"usa"
-71.085,42.364,"usa"
137.17,35.056,"jpn"
153.017,-27.475,"aus"
34.974,32.83,"isr"
-83.044,39.987,"usa"
-86.045,39.783,"usa"
119.303,26.069,"chn"
139.77,35.676,"jpn"
-87.625,41.878,"usa"
151.207,-33.867,"aus"
126.612,45.733,"chn"
2.345,48.855,"fra"
120.165,30.253,"chn"
-110.385,31.593,"usa"
-73.555,45.452,"can"
-82.557,36.53,"usa"
-96.709,32.95,"usa"
140.038,35.654,"jpn"
151.133,-33.963,"aus"
139.77,35.676,"jpn"
-96.785,32.995,"usa"
139.77,35.676,"jpn"
-43.186,-22.907,"bra"
-95.333,29.619,"usa"
12.496,41.903,"ita"
-122.032,37.35,"usa"
4.906,52.378,"nld"
-0.341,51.739,"gbr"
-95.333,29.619,"usa"
-77.853,45.056,"can"
-49.255,-16.68,"bra"
-84.126,39.705,"usa"
108.383,15.85,"vnm"
-122.694,45.498,"usa"
130.413,33.584,"jpn"
49.663,58.596,"rus"
106.828,-6.175,"idn"
139.77,35.676,"jpn"
139.54,35.72,"jpn"
12.569,55.676,"dnk"
18.516,-34.046,"zaf"
-95.333,29.619,"usa"
37.641,55.762,"rus"
-87.625,41.878,"usa"
114.167,22.276,"hkg"
139.77,35.676,"jpn"
8.679,50.167,"deu"
139.77,35.676,"jpn"
-0.083,51.515,"gbr"
136.89,35.02,"jpn"
-76.851,39.172,"usa"
-94.402,39.009,"usa"
-81.976,35.018,"usa"
144.999,-37.819,"aus"
-83.044,39.987,"usa"
139.77,35.676,"jpn"
126.993,37.563,"kor"
104.071,30.669,"chn"
-87.76,41.844,"usa"
21.007,52.253,"pol"
-58.417,-34.612,"arg"
-99.145,19.42,"mex"
152.999,-27.534,"aus"
20.262,63.829,"swe"
-74.216,40.67,"usa"
3.082,45.778,"fra"
139.77,35.676,"jpn"
-117.262,34.053,"usa"
-90.577,38.663,"usa"
153.017,-27.475,"aus"
-84.322,33.827,"usa"
139.77,35.676,"jpn"
-80.03,40.459,"usa"
-0.381,39.474,"esp"
-118.239,34.063,"usa"
139.77,35.676,"jpn"
-121.889,37.672,"usa"
116.389,39.912,"chn"
-83.044,39.987,"usa"
4.906,52.378,"nld"
44.514,40.181,"arm"
-80.236,25.726,"usa"
-73.942,40.817,"usa"
2.345,48.855,"fra"
-46.629,-23.534,"bra"
139.77,35.676,"jpn"
-117.789,33.737,"usa"
8.298,53.1,"deu"
6.941,46.983,"che"
13.646,52.383,"deu"
-87.625,41.878,"usa"
-83.194,42.333,"usa"
-74.202,40.722,"usa"
15.375,53.165,"pol"
-83.044,39.987,"usa"
-74.453,40.823,"usa"
-77.033,38.899,"usa"
-88.197,40.111,"usa"
14.077,56.249,"swe"
-0.16,51.543,"gbr"
-77.461,39.018,"usa"
-75.188,43.089,"usa"
116.389,39.912,"chn"
-73.942,40.817,"usa"
-103.409,20.654,"mex"
84.833,56.617,"rus"
30.527,50.441,"ukr"
-43.186,-22.907,"bra"
-106.363,35.133,"usa"
126.993,37.563,"kor"
-95.994,36.156,"usa"
-122.02,38.013,"usa"
126.993,37.563,"kor"
-73.942,40.817,"usa"
10.734,59.927,"nor"
-77.461,39.018,"usa"
-123.034,49.289,"can"
-72.753,45.393,"can"
120.613,31.309,"chn"
4.906,52.378,"nld"
2.168,41.38,"esp"
121.509,25.039,"twn"
100.516,13.749,"tha"
-70.1,43.857,"usa"
116.389,39.912,"chn"
4.906,52.378,"nld"
-74.286,40.557,"usa"
-86.045,39.783,"usa"
37.843,55.938,"rus"
16.369,48.203,"aut"
106.828,-6.175,"idn"
-78.95,36.017,"usa"
28.197,-25.751,"zaf"
151.206,-33.838,"aus"
18.516,-34.046,"zaf"
44.009,56.33,"rus"
-83.044,39.987,"usa"
10.734,59.927,"nor"
-96.785,32.995,"usa"
51.414,35.69,"irn"
9.574,50.422,"deu"
138.389,34.975,"jpn"
-77.033,38.899,"usa"
-84.899,38.178,"usa"
-0.083,51.515,"gbr"
5.1,52.129,"nld"
-87.862,42.404,"usa"
-105.015,39.767,"usa"
6.523,49.974,"deu"
116.389,39.912,"chn"
-83.044,39.987,"usa"
-122.694,45.498,"usa"
135.423,34.495,"jpn"
-83.044,39.987,"usa"
26.103,44.434,"rou"
-73.252,41.218,"usa"
-121.466,38.576,"usa"
10.292,43.627,"ita"
114.167,22.276,"hkg"
-71.057,42.358,"usa"
106.77,-6.56,"idn"
-105.015,39.962,"usa"
30.527,50.441,"ukr"
105.848,21.032,"vnm"
-77.395,39.015,"usa"
-49.643,-27.215,"bra"
138.389,34.975,"jpn"
2.182,48.785,"fra"
-92.13,37.815,"usa"
-83.194,42.333,"usa"
-112.07,33.449,"usa"
4.906,52.378,"nld"
175.612,-40.356,"nzl"
-118.239,34.063,"usa"
91.133,29.651,"chn"
116.389,39.912,"chn"
28.963,41.014,"tur"
-1.684,48.107,"fra"
-113.44,53.596,"can"
-74.202,40.722,"usa"
114.467,38.067,"chn"
-84.322,33.827,"usa"
-0.083,51.515,"gbr"
-117.398,33.925,"usa"
-84.322,33.827,"usa"
105.848,21.032,"vnm"
10.636,59.913,"nor"
151.207,-33.867,"aus"
31.214,30.008,"egy"
-77.26,38.859,"usa"
-83.044,39.987,"usa"
120.979,24.812,"twn"
-89.983,38.685,"usa"
-123.034,49.289,"can"
139.77,35.676,"jpn"
-87.625,41.878,"usa"
-78.95,36.017,"usa"
4.333,50.833,"bel"
-1.112,52.609,"gbr"
136.62,35.365,"jpn"
-122.436,37.786,"usa"
120.276,22.62,"twn"
-87.046,37.764,"usa"
18.064,59.333,"swe"
-84.322,33.827,"usa"
9.187,45.473,"ita"
-83.044,39.987,"usa"
145.229,-37.848,"aus"
116.389,39.912,"chn"
5.485,51.442,"nld"
4.906,52.378,"nld"
-79.26,43.875,"can"
-70.634,-33.461,"chl"
-121.953,37.353,"usa"
-81.699,41.448,"usa"
2.345,48.855,"fra"
126.993,37.563,"kor"
-121.856,37.217,"usa"
73.066,33.72,"pak"
-83.044,39.987,"usa"
-97.937,30.319,"usa"
21.007,52.253,"pol"
-83.044,39.987,"usa"
-98,38,"usa"
-76.146,43.009,"usa"
28.963,41.014,"tur"
37.641,55.762,"rus"
-77.518,38.908,"usa"
-90.688,42.464,"usa"
-118.239,34.063,"usa"
47.976,29.331,"kwt"
-84.149,33.978,"usa"
18.492,48.767,"svk"
14.309,46.628,"aut"
144.836,13.515,"gum"
-75.694,39.679,"usa"
26.183,44.45,"rou"
-71.492,42.749,"usa"
18.064,59.333,"swe"
-78.697,35.804,"usa"
-77.18,38.887,"usa"
114.167,22.276,"hkg"
28.963,41.014,"tur"
-74.202,40.722,"usa"
77.231,28.659,"ind"
-110.385,31.593,"usa"
116.389,39.912,"chn"
-84.322,33.827,"usa"
-76.631,40.279,"usa"
-46.629,-23.534,"bra"
-84.322,33.827,"usa"
-87.648,37.913,"usa"
139.77,35.676,"jpn"
9.181,48.777,"deu"
4.906,52.378,"nld"
6.14,46.204,"che"
-83.044,39.987,"usa"
-77.604,43.155,"usa"
-86.045,39.783,"usa"
-123.133,44.1,"usa"
28.198,-25.655,"zaf"
-75.725,45.33,"can"
104.071,30.669,"chn"
-0.201,5.559,"gha"
113.237,23.125,"chn"
18.064,59.333,"swe"
113.237,23.125,"chn"
-83.044,39.987,"usa"
-84.322,33.827,"usa"
-83.736,42.229,"usa"
121.004,14.591,"phl"
-92.279,34.748,"usa"
16.369,48.203,"aut"
8.679,50.167,"deu"
139.77,35.676,"jpn"
116.389,39.912,"chn"
-60.266,46.105,"can"
-75.418,45.595,"can"
-72.868,41.583,"usa"
8.538,47.369,"che"
-75.962,41.333,"usa"
-73.399,41.099,"usa"
-96.785,32.995,"usa"
72.835,18.942,"ind"
-77.518,38.908,"usa"
-83.044,39.987,"usa"
-96.977,32.898,"usa"
-97.937,30.319,"usa"
-84.552,33.97,"usa"
-74.516,40.255,"usa"
126.993,37.563,"kor"
-118.239,34.063,"usa"
-0.332,51.525,"gbr"
